Xa       Ya       Xb       Yb      Type     Flux     Speed
 2.3049   48.9371  2.3049   48.9371    12       414      56
 2.31848  48.9381  2.31848  48.9381     7      2912      94
 2.32121  48.9356  2.32121  48.9356     7      2725      84
 2.32002  48.9369  2.32002  48.9369    17       187      42
 2.25599  48.9349  2.25599  48.9349     7      1937      84
 2.26374  48.9367  2.26374  48.9367    21       431      39
 2.26619  48.9366  2.26619  48.9366    21       431      40
 2.2746   48.9354  2.2746   48.9354     7      3159      61
 2.26615  48.9362  2.26615  48.9362     7      1937      84
 2.26811  48.9361  2.26811  48.9361    17       409      42
 2.26892  48.9358  2.26892  48.9358     7      2790      87
 2.2675   48.9358  2.2675   48.9358    17       39       45
 2.27406  48.9378  2.27406  48.9378    21       54       45
 2.26845  48.9367  2.26845  48.9367    21       40       47
 2.2683   48.9367  2.2683   48.9367    21       54       44
 2.26738  48.9362  2.26738  48.9362    21       19       46
 2.26757  48.9366  2.26757  48.9366    21       21       49
 2.26799  48.9366  2.26799  48.9366    21       19       60
 2.27425  48.9354  2.27425  48.9354     7      2346      63
 2.28207  48.9355  2.28207  48.9355     7      2715      63
 2.28158  48.9342  2.28158  48.9342    17       444      39
 2.28269  48.935   2.28269  48.935      5       681      38
 2.28239  48.935   2.28239  48.935     12       457      60
 2.28315  48.934   2.28315  48.934     12       456      54
 2.28852  48.9367  2.28852  48.9367     7      3490      57
 2.28376  48.9356  2.28376  48.9356    17       775      38
 2.28154  48.9369  2.28154  48.9369    21       40       44
 2.2817   48.9367  2.2817   48.9367    21       379      40
 2.2802   48.9354  2.2802   48.9354    17       448      41
 2.28143  48.9357  2.28143  48.9357    21       403      43
 2.28147  48.936   2.28147  48.936     12       54       60
 2.28197  48.9355  2.28197  48.9355    12       550      52
 2.28116  48.936   2.28116  48.936      5       45       47
 2.28147  48.936   2.28147  48.936     12       550      52
 2.28101  48.9365  2.28101  48.9365    12       54       60
 2.28192  48.9356  2.28192  48.9356     7      1898      65
 2.28357  48.9364  2.28357  48.9364    17       419      42
 2.28239  48.935   2.28239  48.935     12       456      60
 2.2825   48.9352  2.2825   48.9352     5       94       50
 2.28197  48.9355  2.28197  48.9355    12       457      52
 2.28066  48.9368  2.28066  48.9368    12       54       60
 2.28101  48.9365  2.28101  48.9365    12       595      60
 2.32083  48.9352  2.32083  48.9352    12       269      45
 2.31304  48.9347  2.31304  48.9347    12       275      44
 2.3209   48.9356  2.3209   48.9356    12       275      60
 2.32113  48.9354  2.32113  48.9354    21       395      33
 2.32059  48.9354  2.32059  48.9354    12       275      48
 2.32179  48.9353  2.32179  48.9353    12       287      53
 2.32225  48.9343  2.32225  48.9343    17       388      41
 2.32416  48.9331  2.32416  48.9331    21       10       45
 2.32094  48.9357  2.32094  48.9357    21       187      36
 2.2965   48.9343  2.2965   48.9343    21       102      36
 2.29758  48.9342  2.29758  48.9342    21       134      40
 2.29685  48.935   2.29685  48.935     10       102      36
 2.2965   48.9343  2.2965   48.9343    21       52       37
 2.29562  48.9336  2.29562  48.9336    21       125      42
 2.29275  48.9333  2.29275  48.9333    12       214      49
 2.29562  48.9336  2.29562  48.9336    21       152      40
 2.29589  48.9305  2.29589  48.9305    21       125      42
 2.29792  48.9349  2.29792  48.9349    10       82       30
 2.30003  48.9336  2.30003  48.9336    21       126      42
 2.30276  48.9336  2.30276  48.9336    21       113      28
 2.30245  48.9324  2.30245  48.9324    21       13       42
 2.30356  48.9339  2.30356  48.9339    21       167      15
 2.30288  48.9328  2.30288  48.9328    21       389      28
 2.3003   48.9344  2.3003   48.9344    21       185      36
 2.30307  48.9341  2.30307  48.9341    21       443      14
 2.3041   48.934   2.3041   48.934     21       291      16
 2.30456  48.9339  2.30456  48.9339    12       346      40
 2.30349  48.9344  2.30349  48.9344    21       627      13
 2.30414  48.9352  2.30414  48.9352    12       421      56
 2.30403  48.9343  2.30403  48.9343    21       718      12
 2.31304  48.9347  2.31304  48.9347    12       269      44
 2.30536  48.9341  2.30536  48.9341    12       427      50
 2.30943  48.932   2.30943  48.932     21       149      42
 2.3046   48.9341  2.3046   48.9341    12       427      47
 2.30536  48.9341  2.30536  48.9341    12       346      50
 2.32097  48.9361  2.32097  48.9361     7      2771      86
 2.32255  48.9348  2.32255  48.9348    17       325      38
 2.28618  48.9314  2.28618  48.9314    12       382      52
 2.28577  48.9313  2.28577  48.9313    12      1276      40
 2.28615  48.9315  2.28615  48.9315    12       354      40
 2.2883   48.932   2.2883   48.932     12       382      45
 2.28553  48.9315  2.28553  48.9315    12      1138      48
 2.28558  48.9314  2.28558  48.9314    12       492      60
 2.30257  48.9315  2.30257  48.9315    21       13       48
 2.30226  48.9313  2.30226  48.9313    21       215      34
 2.30246  48.9312  2.30246  48.9312    21       425      33
 2.30257  48.931   2.30257  48.931     21       20       43
 2.30023  48.9257  2.30023  48.9257    21       163      41
 2.30246  48.9312  2.30246  48.9312    21       163      40
 2.30322  48.9315  2.30322  48.9315    21       425      27
 2.3028   48.9312  2.3028   48.9312    21       24       48
 2.30257  48.9317  2.30257  48.9317    21       215      40
 2.30269  48.9315  2.30269  48.9315    21       174      36
 2.30215  48.931   2.30215  48.931     21       250      20
 2.29904  48.9295  2.29904  48.9295    21       215      36
 2.30391  48.9328  2.30391  48.9328    21       471      27
 2.30595  48.9246  2.30595  48.9246    21       44       49
 2.30226  48.9336  2.30226  48.9336     7      1440      69
 2.3052   48.9265  2.3052   48.9265     6      1108      63
 2.29717  48.9274  2.29717  48.9274    10       551      17
 2.29597  48.9278  2.29597  48.9278    21       401      30
 2.29176  48.9258  2.29176  48.9258    21       210      42
 2.2964   48.923   2.2964   48.923     21       96       33
 2.29589  48.9305  2.29589  48.9305    21       152      41
 2.29904  48.9295  2.29904  48.9295    21       250      34
 2.29597  48.9278  2.29597  48.9278    21       340      30
 2.32048  48.9244  2.32048  48.9244    10       278      23
 2.32474  48.925   2.32474  48.925     21       368      31
 2.32444  48.9232  2.32444  48.9232    21       318      27
 2.31741  48.9219  2.31741  48.9219    21       167      42
 2.31791  48.9271  2.31791  48.9271    21       288      38
 2.32866  48.9236  2.32866  48.9236     5      1234      60
 2.32651  48.9221  2.32651  48.9221     5       400      64
 2.32716  48.9227  2.32716  48.9227    21       240      34
 2.32651  48.9221  2.32651  48.9221     5       923      55
 2.32578  48.9215  2.32578  48.9215    21       99       33
 2.32375  48.9205  2.32375  48.9205     5       509      66
 2.32735  48.9225  2.32735  48.9225    21       311      40
 2.32643  48.922   2.32643  48.922     21       348      34
 2.32797  48.921   2.32797  48.921     21       512      26
 2.32444  48.9232  2.32444  48.9232    21       323      29
 2.32559  48.9216  2.32559  48.9216    21       109      43
 2.32643  48.922   2.32643  48.922     21       474      24
 2.29705  48.9183  2.29705  48.9183    21        6       45
 2.29705  48.9182  2.29705  48.9182    21       251      34
 2.29774  48.9194  2.29774  48.9194    21       339      36
 2.29709  48.9167  2.29709  48.9167    21       473      30
 2.29844  48.9144  2.29844  48.9144    12       725      48
 2.29805  48.9156  2.29805  48.9156    21       434      31
 2.29664  48.9164  2.29664  48.9164    12       774      52
 2.28315  48.934   2.28315  48.934     12      1138      48
 2.28453  48.9324  2.28453  48.9324    12       900      47
 2.28453  48.9324  2.28453  48.9324    12      1138      49
 2.28538  48.9315  2.28538  48.9315    12       900      45
 2.28546  48.9312  2.28546  48.9312    12       669      60
 2.28511  48.9311  2.28511  48.9311    12       724      45
 2.28565  48.9312  2.28565  48.9312    12       577      60
 2.28558  48.9306  2.28558  48.9306    12       694      51
 2.28573  48.9307  2.28573  48.9307    12      1081      45
 2.28662  48.927   2.28662  48.927     12       694      51
 2.29176  48.9258  2.29176  48.9258    21       223      42
 2.28662  48.927   2.28662  48.927     12      1081      44
 2.29035  48.9213  2.29035  48.9213    12       563      54
 2.28646  48.9231  2.28646  48.9231    21       372      34
 2.32375  48.9205  2.32375  48.9205     5      1022      60
 2.31953  48.9182  2.31953  48.9182     5       509      66
 2.29035  48.9213  2.29035  48.9213    12       806      50
 2.29311  48.9188  2.29311  48.9188    12       563      60
 2.30618  48.9171  2.30618  48.9171    21       172      36
 2.30944  48.9174  2.30944  48.9174    21       196      28
 2.3094   48.9184  2.3094   48.9184    21       110      26
 2.2964   48.923   2.2964   48.923     21       145      32
 2.29705  48.9183  2.29705  48.9183    21        5       45
 2.29686  48.9182  2.29686  48.9182    21       91       30
 2.29705  48.9182  2.29705  48.9182    21       334      30
 2.29686  48.9182  2.29686  48.9182    21       139      30
 2.29693  48.9174  2.29693  48.9174    21       342      29
 2.29693  48.9174  2.29693  48.9174    21       473      26
 2.29678  48.9167  2.29678  48.9167    21       311      30
 2.29567  48.9176  2.29567  48.9176    21       31       35
 2.29775  48.9154  2.29775  48.9154    21       210      34
 2.29732  48.9149  2.29732  48.9149    21       110      42
 2.29733  48.9137  2.29733  48.9137    21      1137      30
 2.29752  48.9137  2.29752  48.9137    21      1027      60
 2.30047  48.9148  2.30047  48.9148    21       230      34
 2.28602  48.9046  2.28602  48.9046     5      1307      45
 2.28314  48.9036  2.28314  48.9036     5      1152      51
 2.28602  48.9046  2.28602  48.9046     5       758      45
 2.28836  48.9058  2.28836  48.9058     5      1307      29
 2.28728  48.9054  2.28728  48.9054    21       395      28
 2.28882  48.9061  2.28882  48.9061    12       891      40
 2.28786  48.9069  2.28786  48.9069    21       703      21
 2.28989  48.9052  2.28989  48.9052    12       756      40
 2.28882  48.9061  2.28882  48.9061    12       908      40
 2.29005  48.9066  2.29005  48.9066    21       467      32
 2.28836  48.9058  2.28836  48.9058     5       758      52
 2.28962  48.9066  2.28962  48.9066    21       372      27
 2.29085  48.907   2.29085  48.907      5      1307      30
 2.28705  48.908   2.28705  48.908     21       616      26
 2.28694  48.9078  2.28694  48.9078    21       573      24
 2.28705  48.908   2.28705  48.908     21       573      26
 2.28759  48.909   2.28759  48.909     21       616      25
 2.28679  48.9077  2.28679  48.9077    21       135      36
 2.28514  48.9078  2.28514  48.9078    21       87       33
 2.28786  48.9069  2.28786  48.9069    21       708      35
 2.28694  48.9078  2.28694  48.9078    21       616      24
 2.28679  48.9077  2.28679  48.9077    21       87       36
 2.29085  48.907   2.29085  48.907      5      1130      60
 2.29342  48.9088  2.29342  48.9088     5      1774      52
 2.28514  48.9078  2.28514  48.9078    21       135      32
 2.28567  48.9092  2.28567  48.9092    21       156      36
 2.27985  48.9058  2.27985  48.9058    21       295      29
 2.28157  48.9094  2.28157  48.9094    21       205      38
 2.28759  48.909   2.28759  48.909     21       573      27
 2.28782  48.9102  2.28782  48.9102    21       616      26
 2.29342  48.9088  2.29342  48.9088     5      1130      56
 2.29725  48.9111  2.29725  48.9111    21       613      26
 2.29878  48.9117  2.29878  48.9117     5      1161      38
 2.29989  48.912   2.29989  48.912     21       282      26
 2.30001  48.9117  2.30001  48.9117    12      1491      45
 2.29714  48.9112  2.29714  48.9112    21       318      33
 2.29875  48.9117  2.29875  48.9117    21       723      30
 2.29802  48.9127  2.29802  48.9127    21       916      16
 2.29928  48.9117  2.29928  48.9117    21      1084      23
 2.29875  48.9117  2.29875  48.9117    21       252      34
 2.28525  48.911   2.28525  48.911     10      1129      23
 2.28567  48.9092  2.28567  48.9092    21       223      34
 2.28782  48.9102  2.28782  48.9102    21       573      28
 2.28885  48.9108  2.28885  48.9108    21       436      34
 2.28667  48.912   2.28667  48.912     12       515      35
 2.28885  48.9108  2.28885  48.9108    21       432      34
 2.29361  48.9123  2.29361  48.9123    21       499      30
 2.28786  48.9123  2.28786  48.9123    21       89       42
 2.29718  48.9136  2.29718  48.9136    21      1069      30
 2.29265  48.9156  2.29265  48.9156    21       432      37
 2.29361  48.9123  2.29361  48.9123    21       521      29
 2.29729  48.9135  2.29729  48.9135    21      1047      20
 2.29748  48.9135  2.29748  48.9135    21      1024      30
